order_id,customer_id,order_date,region,order_value
8748,1302,2026-02-20,East,882.8918661608465
8749,1993,2026-03-06,East,154.00804135635454
8750,317,2025-06-19,East,848.8350033550362
8751,1797,2025-08-31,East,710.3574484040756
8752,1243,2025-10-09,South,406.61220818784886
8753,541,2026-01-12,East,268.8782863884276
8754,1729,2025-08-23,North,97.79356195106293
8755,1016,2025-11-06,South,729.2945552841072
8756,69,2025-08-11,West,795.1034797898238
8757,290,2025-06-27,North,781.6960373879199
8758,1873,2025-09-21,East,359.3120193131727
8759,264,2026-02-14,South,927.383657319875
8760,1141,2026-02-14,South,757.5756345386881
8761,1922,2025-08-16,East,90.75803186818767
8762,898,2025-05-16,North,715.2286279055486
8763,514,2025-04-27,West,259.3332868756477
8764,1813,2026-02-21,South,650.4158709874739
8765,455,2025-04-04,North,782.9245599736236
8766,303,2026-01-24,South,574.2427703295513
8767,1102,2025-09-24,West,830.5980011933109
8768,546,2025-09-14,West,157.76483801768023
8769,1193,2025-07-19,North,564.5736465693502
8770,1833,2025-10-02,West,473.08719834905327
8771,1016,2025-09-03,East,640.3149909495227
8772,712,2025-11-01,East,57.98530020170507
8773,1528,2025-03-09,South,51.320487740607014
8774,579,2025-08-12,East,786.4139913438615
8775,1477,2025-12-20,East,482.7828165649939
8776,1865,2026-01-26,South,921.9433900144729
8777,1855,2026-03-01,West,509.3182117765315
8778,203,2025-12-22,West,551.479809882102
8779,1563,2025-12-10,South,815.3754242036612
8780,1824,2025-12-13,West,584.8895372518429
8781,1974,2025-06-21,West,381.37308391781283
8782,579,2025-09-10,North,642.0111320836542
8783,506,2026-02-23,North,174.20133770999956
8784,650,2025-12-30,West,26.788435813423714
8785,1091,2025-05-06,North,863.2532376630883
8786,1457,2025-07-12,South,904.0243567743903
8787,289,2025-11-07,North,123.40012274316601
8788,784,2025-11-16,East,623.2057862670327
8789,1874,2025-06-28,South,152.1051030004326
8790,416,2025-10-22,South,589.8827584723966
8791,567,2025-09-21,West,743.7514235887975
8792,1776,2025-09-11,East,235.23098454095953
8793,1410,2025-06-01,East,283.12695121706594
8794,1171,2025-04-01,West,960.5186654397006
8795,138,2025-11-10,West,504.89349858260067
8796,1016,2025-08-23,East,588.2330453245286
8797,1507,2025-12-17,North,772.8932800739029
8798,1086,2025-07-22,East,130.87904654925816
8799,1314,2025-07-17,East,372.04376129391636
8800,36,2026-01-02,West,531.5409308076514
8801,701,2025-12-11,West,776.1551934835464
8802,1709,2025-10-15,East,338.79003394373365
8803,1555,2026-01-26,South,506.4741801785262
8804,1746,2025-06-19,North,957.5817739697554
8805,1529,2026-03-07,South,272.2919959991086
8806,1080,2025-05-22,South,847.1661913431461
8807,1141,2025-04-11,East,287.2138704354
8808,1943,2025-06-19,West,102.03429286042578
8809,1381,2026-01-10,North,231.56379641873946
8810,931,2025-07-16,West,634.8560454711422
8811,710,2026-03-04,North,253.2094706800785
8812,807,2025-12-11,South,958.8535622758804
8813,3,2025-09-01,East,722.6754620257044
8814,1843,2025-05-22,South,597.3591352633565
8815,203,2025-06-02,East,361.20079809897965
8816,1711,2025-03-25,East,328.82407287875566
8817,1714,2025-06-06,East,71.56761328566532
8818,10,2025-03-11,North,739.3337896403522
8819,1600,2026-01-03,North,926.9696093002619
8820,1158,2025-05-04,South,126.97620837704922
8821,500,2025-09-29,East,967.177515503673
8822,1875,2025-05-14,South,477.0266086666522
8823,1565,2025-11-28,East,223.34195446907185
8824,1975,2025-09-20,South,711.2807051440388
8825,875,2025-10-02,East,665.8224746960653
8826,1905,2026-02-24,East,633.3279173036494
8827,1158,2025-07-22,North,156.97668037669317
8828,1352,2025-03-26,East,255.7524365124771
8829,1948,2025-12-31,South,69.47987645219696
8830,1781,2025-05-04,North,288.0660670674425
8831,250,2025-04-23,North,483.94618591920766
8832,487,2025-09-29,East,241.82421486878968
8833,500,2025-05-27,North,765.5536966073934
8834,1237,2025-04-03,West,302.4021121973484
8835,1315,2025-06-03,West,210.14463022766972
8836,1138,2025-04-30,North,175.77626075638534
8837,72,2025-08-19,East,332.3618991494518
8838,752,2025-12-26,East,45.276491616336074
8839,1466,2025-10-10,West,593.1647531288949
8840,1459,2025-06-12,South,620.6185524311327
8841,1339,2025-05-13,North,467.40720241837323
8842,126,2025-05-04,South,642.2313343311225
8843,1213,2025-11-07,South,880.5374971510448
8844,871,2025-03-31,East,769.2605347634092
8845,1102,2025-07-08,South,467.25288970461185
8846,1105,2025-10-01,West,363.1720747668141
8847,1290,2025-10-14,East,734.7345429839501
8848,151,2025-12-20,South,476.57253306158907
8849,70,2025-11-08,South,467.785741895567
8850,1579,2025-05-05,North,40.79203791066706
8851,279,2025-05-06,East,759.1080331740295
8852,230,2025-11-27,West,404.04800294527377
8853,888,2025-08-09,South,538.4498088505517
8854,1095,2025-12-19,East,128.90524920239656
8855,1601,2026-02-22,South,863.4055797801274
8856,1750,2025-05-01,North,769.9320788728887
8857,591,2025-03-11,West,204.88844928477423
8858,1389,2025-10-18,East,685.6253607372132
8859,517,2026-02-01,West,768.2663088903652
8860,79,2025-09-03,North,919.6697070418027
8861,644,2025-11-04,East,739.4525648607763
8862,1541,2025-11-09,South,793.8425514643138
8863,1845,2025-08-22,North,288.5733100706088
8864,888,2025-10-07,West,680.9842355278857
8865,635,2025-04-09,South,506.69179161236156
8866,1701,2025-10-02,North,321.6415382800146
8867,352,2026-02-02,South,428.8493145613539
8868,1927,2025-05-26,South,894.8906454052873
8869,834,2025-10-20,West,152.5489461259822
8870,560,2025-05-10,West,804.5211452470536
8871,609,2025-09-19,East,920.8449064483432
8872,203,2025-06-26,South,286.1928253985875
8873,1959,2026-01-27,West,442.92448755053067
8874,748,2026-01-03,South,573.8805899575203
8875,1063,2026-02-23,West,45.45500889202795
8876,1493,2026-02-06,East,477.6704235070012
8877,1583,2025-12-23,North,851.0024394274202
8878,1381,2026-02-09,East,720.6751149682851
8879,582,2025-05-20,East,976.8057972476131
8880,1547,2025-12-16,North,709.3971538729468
8881,449,2025-06-06,East,468.06542505219386
8882,804,2025-07-18,West,910.5787696940445
8883,563,2025-10-09,North,846.2009630365568
8884,1746,2026-01-22,East,222.23141298519656
8885,1792,2026-01-01,North,115.12911901222539
8886,343,2025-07-08,East,807.5359694530953
8887,1144,2025-07-21,West,484.7240125903165
8888,11,2025-12-29,South,770.0063138175799
8889,654,2025-04-14,South,122.70643797125052
8890,666,2025-10-18,West,903.4425529107539
8891,1926,2025-03-08,South,562.1942225864092
8892,341,2025-05-31,South,411.0968479757072
8893,299,2025-11-06,North,494.5185197037805
8894,106,2025-07-19,East,516.8574131997127
8895,1254,2025-11-15,East,961.5082339073663
8896,604,2025-08-10,East,873.3147976452085
8897,1728,2025-12-02,North,848.0117217680828
8898,1775,2026-02-13,South,403.5109375887113
8899,1588,2025-07-08,East,262.0304649028471
8900,832,2025-12-09,South,889.4713249586171
8901,1827,2025-07-04,North,327.9619332281073
8902,148,2025-04-20,North,921.0901543086995
8903,1238,2025-07-30,West,326.95510632188785
8904,1294,2026-01-14,South,900.5901588779924
8905,548,2025-03-29,North,104.83735693411344
8906,1681,2025-10-02,North,944.5171357560556
8907,1337,2026-01-27,East,290.1327157803254
8908,1031,2025-11-26,South,244.66359959244645
8909,1052,2025-11-23,East,107.70386235628895
8910,890,2025-08-01,North,71.47345099164377
8911,235,2025-05-11,South,191.3808880113975
8912,302,2025-10-02,South,706.1557181241241
8913,1523,2025-05-02,South,684.7753301036114
8914,609,2025-08-08,West,827.5519748003992
8915,750,2025-03-30,West,273.0599293901689
8916,1333,2025-05-19,South,616.2342713214231
8917,412,2025-08-24,East,730.3194166340757
8918,1287,2025-08-14,East,549.8601120212387
8919,1546,2026-03-03,North,951.0005979265607
8920,1704,2025-03-09,North,833.4242780713078
8921,1876,2026-01-23,West,401.50070708965575
8922,1741,2025-06-24,South,426.8734049428072
8923,638,2025-10-22,South,961.4747636404039
8924,1905,2026-02-21,East,553.879031921071
8925,747,2026-01-27,North,839.0960637711237
8926,990,2025-12-22,North,183.56676779371094
8927,966,2025-03-13,West,621.1159178887146
8928,1281,2025-10-04,North,875.143546899819
8929,199,2025-03-08,East,321.20060444645907
8930,481,2026-02-05,East,965.9560481500707
8931,899,2025-12-28,North,586.1656226394759
8932,1179,2026-01-28,South,203.2644508655101
8933,1522,2026-02-10,West,416.5135155591369
8934,803,2025-05-19,North,91.73509003888402
8935,509,2025-09-18,East,820.2993403239539
8936,1863,2025-06-22,South,230.04253567600557
8937,245,2025-07-02,East,787.1593684760929
8938,1012,2026-01-24,North,109.85739308995441
8939,604,2025-07-24,South,411.4070387180163
8940,1255,2025-03-24,East,346.24010878286987
8941,1854,2026-01-30,East,106.66660325403353
8942,1253,2026-01-23,West,799.4127355803315
8943,757,2025-10-29,East,125.7947880679183
8944,877,2025-07-17,South,770.0621643853794
8945,59,2025-12-25,West,664.1301922514783
8946,117,2025-09-18,North,888.396812793186
8947,1809,2025-08-31,South,28.09665082625992
8948,720,2025-07-19,South,468.98715140819775
8949,1734,2025-03-11,South,146.29969530412328
8950,1196,2025-09-29,West,499.2721527095188
8951,1352,2025-04-10,East,850.2578242253527
8952,43,2025-07-12,South,660.8332319134803
8953,984,2025-04-16,West,225.36036569379462
8954,15,2025-04-06,South,184.4039801728169
8955,1732,2025-09-24,North,77.81537412323667
8956,1087,2026-01-20,North,483.54837863325633
8957,1209,2025-10-20,West,811.4494647989779
8958,771,2025-07-22,South,449.246017036128
8959,1110,2025-06-25,East,744.3847516718513
8960,843,2025-06-03,South,702.5377415069405
8961,1097,2025-10-20,South,250.11742713814718
8962,1802,2025-05-21,East,766.6321816492947
8963,1799,2025-07-30,West,336.4262465126309
8964,611,2025-12-27,East,698.3199675623786
8965,1769,2025-09-06,North,481.9405284484008
8966,921,2025-04-26,South,264.54203403417625
8967,1605,2026-02-10,North,949.2459639797197
8968,1491,2025-03-31,East,729.4048981086484
8969,1385,2025-03-24,West,741.6030090767631
8970,937,2025-06-30,West,184.53812344704383
8971,1747,2025-09-30,South,743.6618794526808
8972,1591,2025-03-16,South,904.9283720795509
8973,368,2025-06-07,North,401.94150389012094
8974,1247,2026-01-06,South,488.5089066590538
8975,1648,2025-12-18,North,969.9791662461839
8976,1244,2025-05-17,North,407.74329682462457
8977,1103,2025-07-08,South,849.7482053249923
8978,413,2025-12-05,South,811.2673212708415
8979,764,2026-02-24,East,369.1133166219448
8980,765,2025-10-22,East,863.2028515349405
8981,379,2025-07-15,West,365.77122752927136
8982,1594,2025-06-18,North,635.7877874078288
8983,1965,2025-03-19,East,600.4637216402955
8984,227,2025-12-16,East,653.3251911517254
8985,1761,2025-10-28,East,998.0929172010883
8986,1159,2025-11-21,South,560.9356183084794
8987,390,2025-10-24,South,707.9105309507022
8988,1308,2025-10-15,East,231.27962782187882
8989,868,2025-11-28,West,592.3491887738203
8990,827,2026-01-24,West,721.7192353943439
8991,1568,2025-05-29,East,870.8204076197969
8992,727,2025-10-30,West,32.68806322052302
8993,1205,2026-02-07,West,451.64589476927995
8994,1668,2025-12-30,North,963.4174533630606
8995,292,2025-08-25,West,77.00871939333547
8996,1094,2025-05-06,West,951.5023936923714
8997,608,2025-05-08,West,587.7657102222424
8998,1792,2026-02-17,North,437.8639898384583
8999,989,2025-10-17,West,26.726222253388578
9000,168,2026-03-07,South,379.55490549512933
9001,1564,2025-09-21,East,438.9263432970869
9002,1090,2026-01-24,North,800.5027570486085
9003,1436,2025-07-04,North,760.5175997313684
9004,1513,2025-04-15,South,874.4244017209595
9005,969,2025-06-18,West,656.4218095025338
9006,1343,2025-03-14,East,139.1232185884932
9007,742,2025-09-11,West,325.98258188271456
9008,1424,2025-03-18,North,648.6837901913366
9009,1942,2026-01-07,North,629.3111128458975
9010,526,2025-09-19,North,459.8505093580419
9011,492,2025-11-25,East,935.2044806121122
9012,1096,2025-03-26,North,584.7362234748568
9013,1418,2025-12-26,North,251.5722037931372
9014,219,2025-09-04,South,942.6430610903263
9015,613,2025-10-14,South,458.73972242460394
9016,1598,2026-01-10,South,606.385151152463
9017,1969,2025-10-20,South,244.64706727117542
9018,484,2025-05-21,East,937.5822494741778
9019,775,2025-03-22,West,711.3272311020988
9020,1513,2025-10-14,East,491.2769221707693
9021,1006,2025-12-09,West,705.380788525181
9022,1674,2025-11-27,East,514.175898291514
9023,1921,2025-03-21,South,299.4542084703757
9024,1009,2025-11-22,South,238.57613051739457
9025,126,2025-09-23,North,930.6374232741816
9026,1695,2025-04-14,South,846.2268846832534
9027,1088,2025-05-17,West,230.71269046647714
9028,245,2025-05-24,West,402.2140484237565
9029,1480,2025-08-18,South,329.4823493220018
9030,994,2025-04-08,South,129.9931715702819
9031,1827,2025-04-25,North,712.0997665494328
9032,1527,2026-02-03,East,932.9587638105979
9033,1556,2025-09-10,North,134.5626943941598
9034,1967,2026-02-25,East,273.66926948719544
9035,1391,2025-10-31,East,683.5567802139619
9036,1591,2025-04-09,North,497.30808489354297
9037,1382,2025-07-29,North,348.4238490939699
9038,1609,2025-07-28,North,853.8098922115248
9039,1378,2025-11-11,North,127.85358688832065
9040,1100,2026-02-25,East,292.0128304928019
9041,519,2025-07-18,North,665.8827256740905
9042,542,2025-08-12,North,231.51671424591876
9043,70,2025-03-22,South,378.48504480630356
9044,175,2025-07-11,East,358.9507534135266
9045,431,2025-11-30,West,128.44349434158192
9046,175,2025-04-14,North,530.4989856825448
9047,1637,2025-08-10,South,327.53609278211763
9048,318,2025-03-28,West,835.3028653964741
9049,569,2025-04-03,North,210.48786777318375
9050,659,2025-07-07,East,104.26455409217715
9051,1089,2025-03-19,East,68.57827127457031
9052,353,2025-07-28,East,518.306844398833
9053,805,2025-08-13,West,713.4166463133206
9054,1953,2025-05-12,North,154.62707723218895
9055,495,2025-04-07,South,643.4309444991982
9056,586,2025-07-10,East,422.0718053987183
9057,1161,2026-01-23,North,985.640938118481
9058,1503,2025-06-02,East,469.02468972160943
9059,1685,2025-10-27,North,25.889366557330952
9060,1210,2026-02-28,North,955.5680365288842
9061,297,2026-01-10,South,390.2578654254502
9062,897,2025-10-10,West,400.53398050228895
9063,518,2025-05-23,East,187.12143457217712
9064,1601,2026-02-14,North,573.2881329861643
9065,514,2026-02-18,West,658.4978561135115
9066,1840,2025-12-26,East,834.9112424495571
9067,1760,2025-09-27,East,892.808189008012
9068,1268,2025-08-29,East,633.4252521236738
9069,719,2025-10-03,West,407.30018723643275
9070,1256,2026-02-01,North,507.0724498409478
9071,1596,2026-01-14,South,67.20041096691205
9072,1159,2025-07-09,West,965.6944078911025
9073,127,2025-03-23,South,186.08854026384205
9074,1631,2025-03-15,East,357.33343573192184
9075,115,2026-01-27,South,184.55169860810076
9076,1944,2025-08-30,East,629.4162808697306
9077,439,2025-12-30,West,637.179099477909
9078,1409,2025-08-20,South,84.2678168819015
9079,1957,2025-03-16,South,517.8057208334628
9080,592,2025-11-15,South,592.1719963162107
9081,1438,2025-07-11,East,80.96217543654664
9082,1375,2026-01-07,North,234.28461929387734
9083,606,2025-03-12,North,148.32592059153333
9084,1106,2026-02-01,East,685.6904311233232
9085,1901,2025-03-11,West,257.3982359978177
9086,29,2025-09-17,South,149.4229544190586
9087,256,2026-01-06,West,37.063020426779104
9088,705,2025-04-28,West,711.6102086903205
9089,163,2026-01-17,West,464.57200126378433
9090,345,2026-01-11,South,676.119122917363
9091,543,2025-06-15,East,667.4033517634933
9092,876,2026-01-21,South,90.06217386476635
9093,1294,2025-08-20,North,663.4534603586342
9094,1740,2025-07-25,East,820.0241423929899
9095,516,2025-11-04,East,129.73431252104456
9096,408,2025-09-05,East,302.2380798677499
9097,1943,2025-09-18,South,895.4645613111946
9098,132,2025-10-07,North,274.1176000913247
9099,1848,2025-11-25,North,262.7384717537625
9100,1231,2025-07-31,North,266.72353402525584
9101,966,2025-04-19,South,525.3620188969423
9102,275,2025-11-10,South,450.10298162530626
9103,962,2025-07-18,West,919.3114590875192
9104,1839,2025-08-31,East,980.7791245344098
9105,483,2025-10-06,South,723.350883365009
9106,145,2025-08-08,East,939.0002528038127
9107,1176,2025-05-20,East,124.86269749750377
9108,1024,2025-10-10,South,269.8098427689662
9109,1899,2025-08-13,North,516.7611023420127
9110,1971,2026-01-10,North,971.2497013033789
9111,1020,2025-06-23,South,618.2909058842198
9112,596,2025-06-22,West,298.0272698341036
9113,324,2025-08-11,North,927.1032256495757
9114,112,2026-03-01,South,215.16102205724232
9115,1613,2025-04-19,East,202.69456512618578
9116,616,2026-01-27,West,100.57557225189814
9117,90,2025-06-20,North,931.5042933869115
9118,1313,2025-10-27,North,192.9069245219646
9119,644,2025-06-15,West,605.4873661309733
9120,33,2025-05-18,East,428.88645329120305
9121,1862,2025-08-03,West,895.2140851437223
9122,494,2025-10-23,West,561.7362594522168
9123,185,2025-03-23,East,326.9472851172459
9124,1250,2025-09-02,East,392.0711107140316
9125,256,2026-01-18,South,331.6019335152431
9126,1915,2025-08-27,North,600.2489877512154
9127,1421,2025-04-17,East,468.7081265273287
9128,96,2025-08-20,North,292.7809191909973
9129,1171,2025-06-07,West,827.9173467666325
9130,564,2025-05-15,West,837.8288995840053
9131,898,2025-12-17,East,256.7899252007925
9132,680,2025-08-08,East,635.0698140066036
9133,674,2025-12-03,North,196.0380500013985
9134,1126,2025-10-05,South,792.4880703266998
9135,517,2025-08-11,South,271.22972225240636
9136,666,2025-12-19,East,938.0842940292613
9137,1051,2025-07-10,West,538.5612317191498
9138,803,2025-05-13,South,866.9703758777246
9139,1361,2025-04-27,East,982.4778867334826
9140,184,2025-05-02,South,537.4527521980284
9141,598,2025-09-25,South,816.4325668794922
9142,1106,2025-11-27,North,89.85606589782049
9143,1876,2025-08-08,West,866.3361627770223
9144,1997,2026-02-17,North,225.30260394655366
9145,1114,2026-01-15,West,892.8520476400312
9146,1312,2025-12-16,South,570.3044745789593
9147,241,2025-09-13,North,796.5395263635154
9148,330,2026-01-28,West,811.4705384868719
9149,289,2025-04-23,East,653.3972937088774
9150,794,2025-10-24,South,927.1588486116954
9151,520,2025-04-04,South,268.3990777187687
9152,273,2025-10-31,South,52.238800802100556
9153,446,2025-08-04,West,705.4931246839265
9154,1934,2026-02-01,South,446.4211038191255
9155,1300,2025-08-11,South,558.3388368981538
9156,597,2025-07-17,East,369.5956637758414
9157,1093,2025-10-25,North,552.1791457786054
9158,1171,2025-05-20,South,741.171975772928
9159,750,2025-08-07,North,70.49670588431377
9160,1813,2025-03-28,East,630.1295038805332
9161,1110,2025-07-16,South,427.764038302917
9162,1014,2026-02-04,West,498.1412286377499
9163,1392,2025-05-20,North,757.2590651091217
9164,600,2025-07-22,West,957.8574805020127
9165,1618,2026-01-01,South,188.17009132762965
9166,1643,2026-01-17,West,288.19415026242285
9167,461,2025-10-07,West,996.1429292439665
9168,113,2025-03-09,East,135.0444562295585
9169,1533,2026-01-04,North,774.7785071016448
9170,1818,2025-04-09,East,537.8036877092411
9171,968,2025-10-13,North,664.6339627404182
9172,322,2025-12-23,North,771.8066094607733
9173,425,2025-11-02,West,80.79870928537593
9174,39,2025-04-12,East,857.9223109715565
9175,313,2025-08-03,South,958.5825868389435
9176,103,2025-09-07,North,876.6014878898087
9177,1698,2025-11-30,South,737.053866828555
9178,1167,2025-10-16,North,787.9855925424221
9179,1581,2025-05-15,North,942.3755626604991
9180,431,2025-10-05,East,859.6318328926674
9181,1180,2025-05-27,West,349.3837973496921
9182,244,2026-01-19,South,587.8065407591367
9183,1068,2025-03-28,South,37.43309925837839
9184,1825,2025-04-24,West,883.8221606545933
9185,1739,2025-04-07,South,955.6286884118639
9186,522,2025-06-11,North,139.9459625976927
9187,334,2025-08-17,West,240.91642944629334
9188,1828,2026-03-03,East,267.3919701831435
9189,1232,2025-12-06,East,618.7577562629108
9190,600,2025-11-12,South,573.8128350807673
9191,1025,2026-01-23,West,90.53565250498539
9192,482,2025-09-30,South,770.7285200443795
9193,1751,2025-10-04,North,502.3548568154317
9194,863,2025-05-23,West,88.12130194201849
9195,187,2025-04-04,North,147.2134079836946
9196,1510,2025-04-18,East,836.9636285687398
9197,801,2025-10-21,North,154.95248923080362
9198,1397,2025-09-19,West,763.2165719538804
9199,492,2025-11-03,North,472.52689335059864
9200,1530,2025-07-25,North,35.109978971717375
9201,1608,2025-10-14,North,778.3240566753741
9202,213,2025-11-20,North,196.773961353402
9203,1049,2025-09-19,South,818.126940892291
9204,130,2025-06-19,East,368.1462052560789
9205,733,2025-08-26,East,994.9421338086687
9206,537,2025-03-13,North,838.1961946489405
9207,590,2025-07-30,South,115.3621377363576
9208,1778,2025-06-16,East,428.6394577874404
9209,905,2025-11-30,West,155.16662280183286
9210,599,2026-02-11,South,566.2992133754906
9211,239,2025-06-17,West,64.94441114636132
9212,378,2025-09-28,South,743.6834046203669
9213,505,2025-07-16,North,227.74049868996676
9214,1115,2025-10-08,East,628.8896296382989
9215,1679,2026-02-05,North,496.4179466279658
9216,254,2026-02-03,East,366.13719762844084
9217,1033,2025-11-23,South,640.3061133519542
9218,391,2025-09-02,North,461.5693987133998
9219,778,2025-03-26,North,863.3680972849087
9220,1420,2025-11-20,West,613.7390532535396
9221,1590,2025-09-10,East,272.12710625497596
9222,392,2026-01-31,South,916.7991582228289
9223,369,2026-02-10,West,344.5952181702625
9224,682,2026-02-05,North,500.66903589667703
9225,357,2025-12-09,North,936.0014169306162
9226,1030,2025-04-14,West,879.4804327098224
9227,1259,2025-10-15,West,883.0318478427514
9228,294,2025-04-02,South,913.3062228868566
9229,1722,2025-07-28,North,106.97155260324267
9230,989,2025-06-05,West,494.6781201833266
9231,424,2025-09-10,North,533.0801509593637
9232,763,2026-01-25,East,924.5525430686671
9233,1415,2025-12-30,North,995.736165054643
9234,935,2026-01-06,North,504.8288627599042
9235,1873,2025-11-06,North,138.98125989584605
9236,1020,2025-05-13,North,451.2737375001019
9237,734,2025-06-04,East,890.9479140905485
9238,1872,2025-04-29,North,651.1581414544677
9239,1274,2026-02-24,North,768.12161715994
9240,471,2025-05-23,South,432.51928006489175
9241,1456,2025-06-17,East,704.655429797643
9242,1971,2025-03-17,North,677.9753712131222
9243,432,2025-05-23,East,697.9704883184515
9244,956,2026-02-28,East,519.5593946143504
9245,917,2025-12-11,South,751.2262341659546
9246,833,2025-07-07,North,636.1313162519523
9247,285,2025-10-15,West,708.4876814415699
9248,1268,2025-09-17,West,650.9649141929859
9249,621,2025-05-16,West,599.3338633858893
9250,360,2025-10-31,West,687.144824214406
9251,459,2025-09-18,South,714.9200145812881
9252,1231,2026-01-14,North,204.23961221261786
9253,1960,2025-04-27,South,590.0719034190784
9254,818,2025-11-23,North,551.888872924728
9255,591,2026-02-21,South,211.47007059518958
9256,216,2026-01-22,North,591.9569672663596
9257,1011,2025-07-05,North,653.8522001550544
9258,1441,2025-12-23,North,182.63294445062434
9259,217,2026-01-16,North,773.5245542524234
9260,1009,2025-06-13,North,221.32110273229665
9261,393,2025-05-19,South,608.8438423940179
9262,765,2025-07-18,East,279.8999689644604
9263,1116,2025-08-23,South,408.11432941802275
9264,142,2025-08-01,South,413.8968904762041
9265,1223,2025-06-14,South,65.53111675487564
9266,1959,2025-11-28,North,402.5779641571256
9267,379,2026-01-05,South,620.3027452000274
9268,1404,2025-04-05,South,880.8208495957867
9269,1567,2026-03-04,South,923.5311361878347
9270,584,2025-09-13,East,318.6395084727271
9271,961,2025-04-06,West,900.5494884956898
9272,1635,2025-08-02,East,670.9652760019542
9273,1978,2025-08-26,North,533.9495095944976
9274,1737,2025-12-13,North,603.549580152399
9275,1345,2025-11-17,West,759.9567387597942
9276,1274,2025-08-22,East,181.4418876496872
9277,910,2025-04-23,North,538.1678133434849
9278,976,2026-01-17,South,407.298202058495
9279,1396,2025-06-30,North,299.94868514685305
9280,592,2025-06-14,South,516.9198635475188
9281,1630,2025-12-15,East,310.5470394227744
9282,43,2025-06-11,North,774.3674038649617
9283,388,2025-10-30,East,104.0918966571795
9284,1269,2025-12-02,West,89.47633201907892
9285,898,2025-06-08,West,630.1247105410262
9286,353,2025-03-25,East,565.188817980802
9287,592,2025-07-04,East,628.6318254800192
9288,1911,2025-11-19,South,550.912695683529
9289,1781,2025-05-04,North,199.79073227014376
9290,1420,2025-07-30,West,225.39984523961445
9291,851,2025-06-13,West,250.40005802442013
9292,577,2025-09-10,West,892.5688064394931
9293,708,2025-05-27,East,441.6138751200017
9294,1022,2025-10-04,West,920.2339696861369
9295,344,2025-05-19,South,307.86461552779804
9296,1404,2025-05-12,East,183.68177255788137
9297,242,2025-09-08,West,114.62730557669718
9298,533,2025-04-25,West,580.9953635693068
9299,1440,2025-08-16,North,236.38628071613624
9300,1975,2025-11-11,North,720.6941170566199
9301,1528,2025-12-05,South,251.4341680564427
9302,1112,2025-10-03,South,630.5552110605134
9303,879,2025-08-07,North,195.9070775908374
9304,108,2026-01-25,South,386.4839034370975
9305,249,2025-05-13,West,672.2961207838897
9306,508,2025-12-24,North,74.08066359673356
9307,1308,2025-03-21,South,486.7742017305547
9308,1331,2025-12-31,East,483.7910600157868
9309,1048,2025-10-19,South,454.6953593615732
9310,149,2025-06-17,South,917.3071490661288
9311,553,2026-01-28,South,858.985933471985
9312,1654,2025-07-17,North,253.08538460281602
9313,1455,2026-01-10,West,875.5387807968395
9314,1420,2025-10-11,South,482.97656251550393
9315,148,2026-03-06,East,274.1333428502061
9316,553,2025-11-16,North,932.9515882194197
9317,1089,2025-07-19,North,286.8450767145722
9318,61,2025-06-16,East,408.3351033749715
9319,583,2025-12-20,South,797.0633296492888
9320,1927,2025-12-26,North,579.0573913802898
9321,469,2025-06-27,South,371.5859477878749
9322,1029,2025-11-12,East,550.3090437795954
9323,465,2025-05-10,West,652.144618733247
9324,1815,2025-09-19,East,517.4257689036747
9325,1356,2025-06-03,West,416.30482397412266
9326,612,2025-05-15,South,541.7315903327599
9327,664,2025-10-15,West,994.4919660060152
9328,1628,2025-04-05,West,945.2365107849067
9329,314,2025-04-14,West,166.62232907038347
9330,1944,2025-10-30,East,330.2180748572911
9331,1996,2025-11-22,South,535.453214342237
9332,649,2025-08-10,North,721.4307621607625
9333,33,2025-05-04,East,625.1780945166893
9334,234,2025-04-21,South,469.68177466949055
9335,1686,2025-10-14,East,116.2385970204671
9336,1098,2025-07-14,South,927.4160260365373
9337,831,2025-10-11,West,897.984239169347
9338,943,2025-03-11,North,789.9013600223637
9339,1242,2026-02-25,South,786.032932535531
9340,1837,2025-05-17,West,150.73735823799333
9341,954,2026-01-22,West,638.7474580809078
9342,1918,2025-08-19,West,46.68574647271204
9343,550,2025-06-08,West,545.7768636998935
9344,194,2026-02-18,West,658.3669529755115
9345,1369,2026-03-06,East,307.1438569131365
9346,1671,2025-06-08,North,760.2674708230647
9347,668,2025-06-27,West,466.60858469112867
9348,1930,2025-05-27,West,234.22056519068926
9349,1517,2025-03-19,East,289.2557133199647
9350,1773,2025-12-30,North,802.793448012129
9351,899,2025-08-10,North,582.2555526354004
9352,496,2025-04-07,East,733.6706339542436
9353,1402,2025-10-07,South,594.9299491987638
9354,1255,2026-01-01,South,96.22548825563453
9355,569,2026-02-23,North,710.7087294432997
9356,69,2025-04-24,North,374.09008125477476
9357,555,2025-04-08,East,263.682302019721
9358,815,2026-01-25,West,766.8664581965224
9359,807,2026-02-03,North,146.11824461493035
9360,1143,2025-08-16,South,623.8179654294288
9361,494,2025-09-02,South,390.09279352051755
9362,639,2025-06-04,West,665.3821389563918
9363,525,2025-03-18,South,37.18065613687163
9364,1799,2025-04-05,West,537.6069214899026
9365,736,2025-06-14,West,826.8902572248127
9366,702,2025-04-05,North,936.0583238274427
9367,1898,2025-10-15,East,406.74216660463435
9368,1880,2025-06-14,East,24.03199576533396
9369,1351,2025-12-20,North,851.1369143394024
